snapshot_date,product_id,on_hand_qty,reorder_point,safety_stock
2023-06-25,P0005,560.1,1184.5,592.3
2023-06-26,P0005,459.1,1184.5,592.3
2023-06-27,P0005,424.1,1184.5,592.3
2023-06-28,P0005,326.1,1184.5,592.3
2023-06-29,P0005,292.1,1184.5,592.3
2023-06-30,P0005,230.1,1184.5,592.3
2023-07-01,P0005,230.1,1184.5,592.3
2023-07-02,P0005,203.1,1184.5,592.3
2023-07-03,P0005,59.1,1184.5,592.3
2023-07-04,P0005,0.0,1184.5,592.3
2023-07-05,P0005,0.0,1184.5,592.3
2023-07-06,P0005,0.0,1184.5,592.3
2023-07-07,P0005,0.0,1184.5,592.3
2023-07-08,P0005,0.0,1184.5,592.3
2023-07-09,P0005,1557.0,1184.5,592.3
2023-07-10,P0005,1533.0,1184.5,592.3
2023-07-11,P0005,1466.0,1184.5,592.3
2023-07-12,P0005,1438.0,1184.5,592.3
2023-07-13,P0005,1426.0,1184.5,592.3
2023-07-14,P0005,1426.0,1184.5,592.3
2023-07-15,P0005,1411.0,1184.5,592.3
2023-07-16,P0005,1389.0,1184.5,592.3
2023-07-17,P0005,1299.0,1184.5,592.3
2023-07-18,P0005,1102.0,1184.5,592.3
2023-07-19,P0005,1053.0,1184.5,592.3
2023-07-20,P0005,1007.0,1184.5,592.3
2023-07-21,P0005,951.0,1184.5,592.3
2023-07-22,P0005,934.0,1184.5,592.3
2023-07-23,P0005,934.0,1184.5,592.3
2023-07-24,P0005,789.0,1184.5,592.3
2023-07-25,P0005,751.0,1184.5,592.3
2023-07-26,P0005,683.0,1184.5,592.3
2023-07-27,P0005,638.0,1184.5,592.3
2023-07-28,P0005,625.0,1184.5,592.3
2023-07-29,P0005,625.0,1184.5,592.3
2023-07-30,P0005,625.0,1184.5,592.3
2023-07-31,P0005,513.0,1184.5,592.3
2023-08-01,P0005,417.0,1184.5,592.3
2023-08-02,P0005,388.0,1184.5,592.3
2023-08-03,P0005,328.0,1184.5,592.3
2023-08-04,P0005,188.0,1184.5,592.3
2023-08-05,P0005,188.0,1184.5,592.3
2023-08-06,P0005,188.0,1184.5,592.3
2023-08-07,P0005,1648.1,1184.5,592.3
2023-08-08,P0005,1648.1,1184.5,592.3
2023-08-09,P0005,1523.1,1184.5,592.3
2023-08-10,P0005,1453.1,1184.5,592.3
2023-08-11,P0005,1409.1,1184.5,592.3
2023-08-12,P0005,1385.1,1184.5,592.3
2023-08-13,P0005,1354.1,1184.5,592.3
2023-08-14,P0005,1327.1,1184.5,592.3
2023-08-15,P0005,1327.1,1184.5,592.3
2023-08-16,P0005,1289.1,1184.5,592.3
2023-08-17,P0005,1205.1,1184.5,592.3
2023-08-18,P0005,1132.1,1184.5,592.3
2023-08-19,P0005,1108.1,1184.5,592.3
2023-08-20,P0005,1059.1,1184.5,592.3
2023-08-21,P0005,1021.1,1184.5,592.3
2023-08-22,P0005,939.1,1184.5,592.3
2023-08-23,P0005,852.1,1184.5,592.3
2023-08-24,P0005,810.1,1184.5,592.3
2023-08-25,P0005,810.1,1184.5,592.3
2023-08-26,P0005,810.1,1184.5,592.3
2023-08-27,P0005,769.1,1184.5,592.3
2023-08-28,P0005,665.1,1184.5,592.3
2023-08-29,P0005,613.1,1184.5,592.3
2023-08-30,P0005,596.1,1184.5,592.3
2023-08-31,P0005,585.1,1184.5,592.3
2023-09-01,P0005,573.1,1184.5,592.3
2023-09-02,P0005,544.1,1184.5,592.3
2023-09-03,P0005,502.1,1184.5,592.3
2023-09-04,P0005,502.1,1184.5,592.3
2023-09-05,P0005,381.1,1184.5,592.3
2023-09-06,P0005,315.1,1184.5,592.3
2023-09-07,P0005,1796.1,1184.5,592.3
2023-09-08,P0005,1766.1,1184.5,592.3
2023-09-09,P0005,1766.1,1184.5,592.3
2023-09-10,P0005,1766.1,1184.5,592.3
2023-09-11,P0005,1708.1,1184.5,592.3
2023-09-12,P0005,1650.1,1184.5,592.3
2023-09-13,P0005,1650.1,1184.5,592.3
2023-09-14,P0005,1608.1,1184.5,592.3
2023-09-15,P0005,1533.1,1184.5,592.3
2023-09-16,P0005,1513.1,1184.5,592.3
2023-09-17,P0005,1513.1,1184.5,592.3
2023-09-18,P0005,1380.1,1184.5,592.3
2023-09-19,P0005,1291.1,1184.5,592.3
2023-09-20,P0005,1224.1,1184.5,592.3
2023-09-21,P0005,1106.1,1184.5,592.3
2023-09-22,P0005,1001.1,1184.5,592.3
2023-09-23,P0005,1001.1,1184.5,592.3
2023-09-24,P0005,1001.1,1184.5,592.3
2023-09-25,P0005,852.1,1184.5,592.3
2023-09-26,P0005,770.1,1184.5,592.3
2023-09-27,P0005,666.1,1184.5,592.3
2023-09-28,P0005,543.1,1184.5,592.3
2023-09-29,P0005,501.1,1184.5,592.3
2023-09-30,P0005,501.1,1184.5,592.3
2023-10-01,P0005,404.1,1184.5,592.3
2023-10-02,P0005,302.1,1184.5,592.3
2023-10-03,P0005,302.1,1184.5,592.3
2023-10-04,P0005,161.1,1184.5,592.3
2023-10-05,P0005,0.0,1184.5,592.3
2023-10-06,P0005,0.0,1184.5,592.3
2023-10-07,P0005,0.0,1184.5,592.3
2023-10-08,P0005,0.0,1184.5,592.3
2023-10-09,P0005,0.0,1184.5,592.3
2023-10-10,P0005,0.0,1184.5,592.3
2023-10-11,P0005,1456.0,1184.5,592.3
2023-10-12,P0005,1418.0,1184.5,592.3
2023-10-13,P0005,1261.0,1184.5,592.3
2023-10-14,P0005,1261.0,1184.5,592.3
2023-10-15,P0005,1261.0,1184.5,592.3
2023-10-16,P0005,1213.0,1184.5,592.3
2023-10-17,P0005,1036.0,1184.5,592.3
2023-10-18,P0005,964.0,1184.5,592.3
2023-10-19,P0005,898.0,1184.5,592.3
2023-10-20,P0005,878.0,1184.5,592.3
2023-10-21,P0005,878.0,1184.5,592.3
2023-10-22,P0005,878.0,1184.5,592.3
2023-10-23,P0005,803.0,1184.5,592.3
2023-10-24,P0005,721.0,1184.5,592.3
2023-10-25,P0005,649.0,1184.5,592.3
2023-10-26,P0005,520.0,1184.5,592.3
2023-10-27,P0005,460.0,1184.5,592.3
2023-10-28,P0005,379.0,1184.5,592.3
2023-10-29,P0005,379.0,1184.5,592.3
2023-10-30,P0005,357.0,1184.5,592.3
2023-10-31,P0005,347.0,1184.5,592.3
2023-11-01,P0005,323.0,1184.5,592.3
2023-11-02,P0005,224.0,1184.5,592.3
2023-11-03,P0005,185.0,1184.5,592.3
2023-11-04,P0005,113.0,1184.5,592.3
2023-11-05,P0005,74.0,1184.5,592.3
2023-11-06,P0005,1652.1,1184.5,592.3
2023-11-07,P0005,1547.1,1184.5,592.3
2023-11-08,P0005,1395.1,1184.5,592.3
2023-11-09,P0005,1250.1,1184.5,592.3
2023-11-10,P0005,1210.1,1184.5,592.3
2023-11-11,P0005,1181.1,1184.5,592.3
2023-11-12,P0005,1137.1,1184.5,592.3
2023-11-13,P0005,1041.1,1184.5,592.3
2023-11-14,P0005,939.1,1184.5,592.3
2023-11-15,P0005,860.1,1184.5,592.3
2023-11-16,P0005,843.1,1184.5,592.3
2023-11-17,P0005,822.1,1184.5,592.3
2023-11-18,P0005,822.1,1184.5,592.3
2023-11-19,P0005,822.1,1184.5,592.3
2023-11-20,P0005,785.1,1184.5,592.3
2023-11-21,P0005,686.1,1184.5,592.3
2023-11-22,P0005,648.1,1184.5,592.3
2023-11-23,P0005,452.1,1184.5,592.3
2023-11-24,P0005,387.1,1184.5,592.3
2023-11-25,P0005,370.1,1184.5,592.3
2023-11-26,P0005,343.1,1184.5,592.3
2023-11-27,P0005,257.1,1184.5,592.3
2023-11-28,P0005,225.1,1184.5,592.3
2023-11-29,P0005,187.1,1184.5,592.3
2023-11-30,P0005,151.1,1184.5,592.3
2023-12-01,P0005,1542.1,1184.5,592.3
2023-12-02,P0005,1504.1,1184.5,592.3
2023-12-03,P0005,1472.1,1184.5,592.3
2023-12-04,P0005,1393.1,1184.5,592.3
2023-12-05,P0005,1177.1,1184.5,592.3
2023-12-06,P0005,1079.1,1184.5,592.3
2023-12-07,P0005,1048.1,1184.5,592.3
2023-12-08,P0005,999.1,1184.5,592.3
2023-12-09,P0005,999.1,1184.5,592.3
2023-12-10,P0005,952.1,1184.5,592.3
2023-12-11,P0005,751.1,1184.5,592.3
2023-12-12,P0005,626.1,1184.5,592.3
2023-12-13,P0005,529.1,1184.5,592.3
2023-12-14,P0005,486.1,1184.5,592.3
2023-12-15,P0005,479.1,1184.5,592.3
2023-12-16,P0005,431.1,1184.5,592.3
2023-12-17,P0005,384.1,1184.5,592.3
2023-12-18,P0005,265.1,1184.5,592.3
2023-12-19,P0005,171.1,1184.5,592.3
2023-12-20,P0005,128.1,1184.5,592.3
2023-12-21,P0005,36.1,1184.5,592.3
2023-12-22,P0005,22.1,1184.5,592.3
2023-12-23,P0005,0.0,1184.5,592.3
2023-12-24,P0005,0.0,1184.5,592.3
2023-12-25,P0005,1417.0,1184.5,592.3
2023-12-26,P0005,1270.0,1184.5,592.3
2023-12-27,P0005,1157.0,1184.5,592.3
2023-12-28,P0005,1011.0,1184.5,592.3
2023-12-29,P0005,928.0,1184.5,592.3
2023-12-30,P0005,928.0,1184.5,592.3
2023-12-31,P0005,850.0,1184.5,592.3
2024-01-01,P0005,746.0,1184.5,592.3
2024-01-02,P0005,621.0,1184.5,592.3
2024-01-03,P0005,572.0,1184.5,592.3
2024-01-04,P0005,557.0,1184.5,592.3
2024-01-05,P0005,484.0,1184.5,592.3
2024-01-06,P0005,439.0,1184.5,592.3
2024-01-07,P0005,439.0,1184.5,592.3
2024-01-08,P0005,415.0,1184.5,592.3
2024-01-09,P0005,377.0,1184.5,592.3
2024-01-10,P0005,328.0,1184.5,592.3
2024-01-11,P0005,229.0,1184.5,592.3
2024-01-12,P0005,187.0,1184.5,592.3
2024-01-13,P0005,151.0,1184.5,592.3
2024-01-14,P0005,102.0,1184.5,592.3
2024-01-15,P0005,102.0,1184.5,592.3
2024-01-16,P0005,1572.1,1184.5,592.3
2024-01-17,P0005,1563.1,1184.5,592.3
2024-01-18,P0005,1563.1,1184.5,592.3
2024-01-19,P0005,1509.1,1184.5,592.3
2024-01-20,P0005,1415.1,1184.5,592.3
2024-01-21,P0005,1308.1,1184.5,592.3
2024-01-22,P0005,1275.1,1184.5,592.3
2024-01-23,P0005,1275.1,1184.5,592.3
2024-01-24,P0005,1216.1,1184.5,592.3
2024-01-25,P0005,1194.1,1184.5,592.3
2024-01-26,P0005,1194.1,1184.5,592.3
2024-01-27,P0005,1194.1,1184.5,592.3
2024-01-28,P0005,1194.1,1184.5,592.3
2024-01-29,P0005,1069.1,1184.5,592.3
2024-01-30,P0005,1033.1,1184.5,592.3
2024-01-31,P0005,883.1,1184.5,592.3
2024-02-01,P0005,823.1,1184.5,592.3
2024-02-02,P0005,823.1,1184.5,592.3
2024-02-03,P0005,823.1,1184.5,592.3
2024-02-04,P0005,823.1,1184.5,592.3
2024-02-05,P0005,823.1,1184.5,592.3
2024-02-06,P0005,803.1,1184.5,592.3
2024-02-07,P0005,620.1,1184.5,592.3
2024-02-08,P0005,472.1,1184.5,592.3
2024-02-09,P0005,423.1,1184.5,592.3
2024-02-10,P0005,374.1,1184.5,592.3
2024-02-11,P0005,374.1,1184.5,592.3
2024-02-12,P0005,226.1,1184.5,592.3
2024-02-13,P0005,68.1,1184.5,592.3
2024-02-14,P0005,68.1,1184.5,592.3
2024-02-15,P0005,68.1,1184.5,592.3
2024-02-16,P0005,44.1,1184.5,592.3
2024-02-17,P0005,11.1,1184.5,592.3
2024-02-18,P0005,1600.1,1184.5,592.3
2024-02-19,P0005,1449.1,1184.5,592.3
2024-02-20,P0005,1404.1,1184.5,592.3
2024-02-21,P0005,1404.1,1184.5,592.3
2024-02-22,P0005,1355.1,1184.5,592.3
2024-02-23,P0005,1272.1,1184.5,592.3
2024-02-24,P0005,1272.1,1184.5,592.3
2024-02-25,P0005,1272.1,1184.5,592.3
2024-02-26,P0005,1152.1,1184.5,592.3
2024-02-27,P0005,1103.1,1184.5,592.3
2024-02-28,P0005,1036.1,1184.5,592.3
2024-02-29,P0005,918.1,1184.5,592.3
2024-03-01,P0005,860.1,1184.5,592.3
2024-03-02,P0005,860.1,1184.5,592.3
2024-03-03,P0005,815.1,1184.5,592.3
2024-03-04,P0005,735.1,1184.5,592.3
2024-03-05,P0005,699.1,1184.5,592.3
2024-03-06,P0005,652.1,1184.5,592.3
2024-03-07,P0005,521.1,1184.5,592.3
2024-03-08,P0005,483.1,1184.5,592.3
2024-03-09,P0005,474.1,1184.5,592.3
2024-03-10,P0005,474.1,1184.5,592.3
2024-03-11,P0005,387.1,1184.5,592.3
2024-03-12,P0005,294.1,1184.5,592.3
2024-03-13,P0005,283.1,1184.5,592.3
2024-03-14,P0005,246.1,1184.5,592.3
2024-03-15,P0005,141.1,1184.5,592.3
2024-03-16,P0005,119.1,1184.5,592.3
2024-03-17,P0005,1632.1,1184.5,592.3
2024-03-18,P0005,1534.1,1184.5,592.3
2024-03-19,P0005,1423.1,1184.5,592.3
2024-03-20,P0005,1423.1,1184.5,592.3
2024-03-21,P0005,1390.1,1184.5,592.3
2024-03-22,P0005,1390.1,1184.5,592.3
2024-03-23,P0005,1380.1,1184.5,592.3
2024-03-24,P0005,1380.1,1184.5,592.3
2024-03-25,P0005,1359.1,1184.5,592.3
2024-03-26,P0005,1291.1,1184.5,592.3
2024-03-27,P0005,1237.1,1184.5,592.3
2024-03-28,P0005,1104.1,1184.5,592.3
2024-03-29,P0005,1104.1,1184.5,592.3
2024-03-30,P0005,1104.1,1184.5,592.3
2024-03-31,P0005,1104.1,1184.5,592.3
2024-04-01,P0005,1104.1,1184.5,592.3
2024-04-02,P0005,1104.1,1184.5,592.3
2024-04-03,P0005,1104.1,1184.5,592.3
2024-04-04,P0005,1023.1,1184.5,592.3
2024-04-05,P0005,987.1,1184.5,592.3
2024-04-06,P0005,938.1,1184.5,592.3
2024-04-07,P0005,866.1,1184.5,592.3
2024-04-08,P0005,779.1,1184.5,592.3
2024-04-09,P0005,591.1,1184.5,592.3
2024-04-10,P0005,550.1,1184.5,592.3
2024-04-11,P0005,550.1,1184.5,592.3
2024-04-12,P0005,427.1,1184.5,592.3
2024-04-13,P0005,340.1,1184.5,592.3
2024-04-14,P0005,340.1,1184.5,592.3
2024-04-15,P0005,288.1,1184.5,592.3
2024-04-16,P0005,246.1,1184.5,592.3
2024-04-17,P0005,1807.1,1184.5,592.3
2024-04-18,P0005,1782.1,1184.5,592.3
2024-04-19,P0005,1782.1,1184.5,592.3
2024-04-20,P0005,1782.1,1184.5,592.3
2024-04-21,P0005,1746.1,1184.5,592.3
2024-04-22,P0005,1683.1,1184.5,592.3
2024-04-23,P0005,1628.1,1184.5,592.3
2024-04-24,P0005,1566.1,1184.5,592.3
2024-04-25,P0005,1497.1,1184.5,592.3
2024-04-26,P0005,1430.1,1184.5,592.3
2024-04-27,P0005,1416.1,1184.5,592.3
2024-04-28,P0005,1416.1,1184.5,592.3
2024-04-29,P0005,1366.1,1184.5,592.3
2024-04-30,P0005,1278.1,1184.5,592.3
2024-05-01,P0005,1214.1,1184.5,592.3
2024-05-02,P0005,1192.1,1184.5,592.3
2024-05-03,P0005,1141.1,1184.5,592.3
2024-05-04,P0005,1134.1,1184.5,592.3
2024-05-05,P0005,1101.1,1184.5,592.3
2024-05-06,P0005,1065.1,1184.5,592.3
2024-05-07,P0005,953.1,1184.5,592.3
2024-05-08,P0005,953.1,1184.5,592.3
2024-05-09,P0005,911.1,1184.5,592.3
2024-05-10,P0005,886.1,1184.5,592.3
2024-05-11,P0005,818.1,1184.5,592.3
2024-05-12,P0005,797.1,1184.5,592.3
2024-05-13,P0005,708.1,1184.5,592.3
2024-05-14,P0005,576.1,1184.5,592.3
2024-05-15,P0005,492.1,1184.5,592.3
2024-05-16,P0005,453.1,1184.5,592.3
2024-05-17,P0005,423.1,1184.5,592.3
2024-05-18,P0005,423.1,1184.5,592.3
2024-05-19,P0005,408.1,1184.5,592.3
2024-05-20,P0005,408.1,1184.5,592.3
2024-05-21,P0005,352.1,1184.5,592.3
2024-05-22,P0005,278.1,1184.5,592.3
2024-05-23,P0005,1709.1,1184.5,592.3
2024-05-24,P0005,1624.1,1184.5,592.3
2024-05-25,P0005,1624.1,1184.5,592.3
2024-05-26,P0005,1624.1,1184.5,592.3
2024-05-27,P0005,1624.1,1184.5,592.3
2024-05-28,P0005,1624.1,1184.5,592.3
2024-05-29,P0005,1539.1,1184.5,592.3
2024-05-30,P0005,1416.1,1184.5,592.3
2024-05-31,P0005,1373.1,1184.5,592.3
2024-06-01,P0005,1373.1,1184.5,592.3
2024-06-02,P0005,1342.1,1184.5,592.3
2024-06-03,P0005,1245.1,1184.5,592.3
2024-06-04,P0005,1180.1,1184.5,592.3
2024-06-05,P0005,1051.1,1184.5,592.3
2024-06-06,P0005,1041.1,1184.5,592.3
2024-06-07,P0005,939.1,1184.5,592.3
2024-06-08,P0005,939.1,1184.5,592.3
2024-06-09,P0005,911.1,1184.5,592.3
2024-06-10,P0005,898.1,1184.5,592.3
2024-06-11,P0005,892.1,1184.5,592.3
2024-06-12,P0005,828.1,1184.5,592.3
2024-06-13,P0005,784.1,1184.5,592.3
2024-06-14,P0005,712.1,1184.5,592.3
2024-06-15,P0005,712.1,1184.5,592.3
2024-06-16,P0005,712.1,1184.5,592.3
2024-06-17,P0005,612.1,1184.5,592.3
2024-06-18,P0005,527.1,1184.5,592.3
2024-06-19,P0005,416.1,1184.5,592.3
2024-06-20,P0005,385.1,1184.5,592.3
2024-06-21,P0005,318.1,1184.5,592.3
2024-06-22,P0005,237.1,1184.5,592.3
2024-06-23,P0005,192.1,1184.5,592.3
2024-06-24,P0005,1652.1,1184.5,592.3
2024-06-25,P0005,1485.1,1184.5,592.3
2024-06-26,P0005,1234.1,1184.5,592.3
2024-06-27,P0005,1202.1,1184.5,592.3
2024-06-28,P0005,1145.1,1184.5,592.3
2024-06-29,P0005,1134.1,1184.5,592.3
2024-06-30,P0005,1072.1,1184.5,592.3
2024-07-01,P0005,1062.1,1184.5,592.3
2024-07-02,P0005,1010.1,1184.5,592.3
2024-07-03,P0005,978.1,1184.5,592.3
2024-07-04,P0005,865.1,1184.5,592.3
2024-07-05,P0005,865.1,1184.5,592.3
2024-07-06,P0005,865.1,1184.5,592.3
2024-07-07,P0005,808.1,1184.5,592.3
2024-07-08,P0005,753.1,1184.5,592.3
2024-07-09,P0005,656.1,1184.5,592.3
2024-07-10,P0005,602.1,1184.5,592.3
2024-07-11,P0005,547.1,1184.5,592.3
2024-07-12,P0005,494.1,1184.5,592.3
2024-07-13,P0005,482.1,1184.5,592.3
2024-07-14,P0005,430.1,1184.5,592.3
2024-07-15,P0005,277.1,1184.5,592.3
2024-07-16,P0005,119.1,1184.5,592.3
2024-07-17,P0005,113.1,1184.5,592.3
2024-07-18,P0005,1539.1,1184.5,592.3
2024-07-19,P0005,1458.1,1184.5,592.3
2024-07-20,P0005,1458.1,1184.5,592.3
2024-07-21,P0005,1458.1,1184.5,592.3
2024-07-22,P0005,1452.1,1184.5,592.3
2024-07-23,P0005,1370.1,1184.5,592.3
2024-07-24,P0005,1331.1,1184.5,592.3
2024-07-25,P0005,1285.1,1184.5,592.3
2024-07-26,P0005,1249.1,1184.5,592.3
2024-07-27,P0005,1249.1,1184.5,592.3
2024-07-28,P0005,1249.1,1184.5,592.3
2024-07-29,P0005,1188.1,1184.5,592.3
2024-07-30,P0005,1176.1,1184.5,592.3
2024-07-31,P0005,1176.1,1184.5,592.3
2024-08-01,P0005,1123.1,1184.5,592.3
2024-08-02,P0005,1062.1,1184.5,592.3
2024-08-03,P0005,1048.1,1184.5,592.3
2024-08-04,P0005,979.1,1184.5,592.3
2024-08-05,P0005,957.1,1184.5,592.3
2024-08-06,P0005,859.1,1184.5,592.3
2024-08-07,P0005,712.1,1184.5,592.3
2024-08-08,P0005,660.1,1184.5,592.3
2024-08-09,P0005,565.1,1184.5,592.3
2024-08-10,P0005,565.1,1184.5,592.3
2024-08-11,P0005,506.1,1184.5,592.3
2024-08-12,P0005,439.1,1184.5,592.3
2024-08-13,P0005,296.1,1184.5,592.3
2024-08-14,P0005,296.1,1184.5,592.3
2024-08-15,P0005,270.1,1184.5,592.3
2024-08-16,P0005,153.1,1184.5,592.3
2024-08-17,P0005,153.1,1184.5,592.3
2024-08-18,P0005,104.1,1184.5,592.3
2024-08-19,P0005,1521.1,1184.5,592.3
2024-08-20,P0005,1403.1,1184.5,592.3
2024-08-21,P0005,1378.1,1184.5,592.3
2024-08-22,P0005,1332.1,1184.5,592.3
2024-08-23,P0005,1246.1,1184.5,592.3
2024-08-24,P0005,1246.1,1184.5,592.3
2024-08-25,P0005,1246.1,1184.5,592.3
2024-08-26,P0005,1159.1,1184.5,592.3
2024-08-27,P0005,920.1,1184.5,592.3
2024-08-28,P0005,839.1,1184.5,592.3
2024-08-29,P0005,750.1,1184.5,592.3
2024-08-30,P0005,629.1,1184.5,592.3
2024-08-31,P0005,603.1,1184.5,592.3
2024-09-01,P0005,571.1,1184.5,592.3
2024-09-02,P0005,553.1,1184.5,592.3
2024-09-03,P0005,500.1,1184.5,592.3
2024-09-04,P0005,447.1,1184.5,592.3
2024-09-05,P0005,395.1,1184.5,592.3
2024-09-06,P0005,319.1,1184.5,592.3
2024-09-07,P0005,319.1,1184.5,592.3
2024-09-08,P0005,319.1,1184.5,592.3
2024-09-09,P0005,222.1,1184.5,592.3
2024-09-10,P0005,149.1,1184.5,592.3
2024-09-11,P0005,14.1,1184.5,592.3
2024-09-12,P0005,0.0,1184.5,592.3
2024-09-13,P0005,0.0,1184.5,592.3
2024-09-14,P0005,0.0,1184.5,592.3
2024-09-15,P0005,1506.0,1184.5,592.3
2024-09-16,P0005,1443.0,1184.5,592.3
2024-09-17,P0005,1429.0,1184.5,592.3
2024-09-18,P0005,1383.0,1184.5,592.3
2024-09-19,P0005,1295.0,1184.5,592.3
2024-09-20,P0005,1123.0,1184.5,592.3
2024-09-21,P0005,1123.0,1184.5,592.3
2024-09-22,P0005,1093.0,1184.5,592.3
2024-09-23,P0005,996.0,1184.5,592.3
2024-09-24,P0005,841.0,1184.5,592.3
2024-09-25,P0005,700.0,1184.5,592.3
2024-09-26,P0005,601.0,1184.5,592.3
2024-09-27,P0005,590.0,1184.5,592.3
2024-09-28,P0005,590.0,1184.5,592.3
2024-09-29,P0005,590.0,1184.5,592.3
2024-09-30,P0005,549.0,1184.5,592.3
2024-10-01,P0005,454.0,1184.5,592.3
2024-10-02,P0005,454.0,1184.5,592.3
2024-10-03,P0005,356.0,1184.5,592.3
2024-10-04,P0005,227.0,1184.5,592.3
2024-10-05,P0005,227.0,1184.5,592.3
2024-10-06,P0005,227.0,1184.5,592.3
2024-10-07,P0005,148.0,1184.5,592.3
2024-10-08,P0005,148.0,1184.5,592.3
2024-10-09,P0005,52.0,1184.5,592.3
2024-10-10,P0005,1516.1,1184.5,592.3
2024-10-11,P0005,1396.1,1184.5,592.3
2024-10-12,P0005,1396.1,1184.5,592.3
2024-10-13,P0005,1381.1,1184.5,592.3
2024-10-14,P0005,1306.1,1184.5,592.3
2024-10-15,P0005,1267.1,1184.5,592.3
2024-10-16,P0005,1225.1,1184.5,592.3
2024-10-17,P0005,1161.1,1184.5,592.3
2024-10-18,P0005,1089.1,1184.5,592.3
2024-10-19,P0005,1001.1,1184.5,592.3
2024-10-20,P0005,1001.1,1184.5,592.3
2024-10-21,P0005,934.1,1184.5,592.3
2024-10-22,P0005,900.1,1184.5,592.3
2024-10-23,P0005,900.1,1184.5,592.3
2024-10-24,P0005,858.1,1184.5,592.3
2024-10-25,P0005,730.1,1184.5,592.3
2024-10-26,P0005,687.1,1184.5,592.3
2024-10-27,P0005,651.1,1184.5,592.3
2024-10-28,P0005,585.1,1184.5,592.3
2024-10-29,P0005,585.1,1184.5,592.3
2024-10-30,P0005,402.1,1184.5,592.3
2024-10-31,P0005,322.1,1184.5,592.3
2024-11-01,P0005,322.1,1184.5,592.3
2024-11-02,P0005,322.1,1184.5,592.3
2024-11-03,P0005,288.1,1184.5,592.3
2024-11-04,P0005,239.1,1184.5,592.3
2024-11-05,P0005,212.1,1184.5,592.3
2024-11-06,P0005,1716.1,1184.5,592.3
2024-11-07,P0005,1653.1,1184.5,592.3
2024-11-08,P0005,1472.1,1184.5,592.3
2024-11-09,P0005,1472.1,1184.5,592.3
2024-11-10,P0005,1472.1,1184.5,592.3
2024-11-11,P0005,1460.1,1184.5,592.3
2024-11-12,P0005,1443.1,1184.5,592.3
2024-11-13,P0005,1428.1,1184.5,592.3
2024-11-14,P0005,1340.1,1184.5,592.3
2024-11-15,P0005,1226.1,1184.5,592.3
2024-11-16,P0005,1226.1,1184.5,592.3
2024-11-17,P0005,1226.1,1184.5,592.3
2024-11-18,P0005,1109.1,1184.5,592.3
2024-11-19,P0005,1032.1,1184.5,592.3
2024-11-20,P0005,991.1,1184.5,592.3
2024-11-21,P0005,914.1,1184.5,592.3
2024-11-22,P0005,824.1,1184.5,592.3
2024-11-23,P0005,799.1,1184.5,592.3
2024-11-24,P0005,799.1,1184.5,592.3
2024-11-25,P0005,611.1,1184.5,592.3
2024-11-26,P0005,552.1,1184.5,592.3
2024-11-27,P0005,494.1,1184.5,592.3
2024-11-28,P0005,441.1,1184.5,592.3
2024-11-29,P0005,435.1,1184.5,592.3
2024-11-30,P0005,404.1,1184.5,592.3
2024-12-01,P0005,404.1,1184.5,592.3
2024-12-02,P0005,337.1,1184.5,592.3
2024-12-03,P0005,176.1,1184.5,592.3
2024-12-04,P0005,34.1,1184.5,592.3
2024-12-05,P0005,0.0,1184.5,592.3
2024-12-06,P0005,0.0,1184.5,592.3
2024-12-07,P0005,0.0,1184.5,592.3
2024-12-08,P0005,1556.0,1184.5,592.3
2024-12-09,P0005,1531.0,1184.5,592.3
2024-12-10,P0005,1531.0,1184.5,592.3
2024-12-11,P0005,1494.0,1184.5,592.3
2024-12-12,P0005,1441.0,1184.5,592.3
2024-12-13,P0005,1429.0,1184.5,592.3
2024-12-14,P0005,1429.0,1184.5,592.3
2024-12-15,P0005,1398.0,1184.5,592.3
2024-12-16,P0005,1342.0,1184.5,592.3
2024-12-17,P0005,1289.0,1184.5,592.3
2024-12-18,P0005,1196.0,1184.5,592.3
2024-12-19,P0005,1056.0,1184.5,592.3
2024-12-20,P0005,919.0,1184.5,592.3
2024-12-21,P0005,848.0,1184.5,592.3
2024-12-22,P0005,780.0,1184.5,592.3
2024-12-23,P0005,712.0,1184.5,592.3
2024-12-24,P0005,697.0,1184.5,592.3
2024-12-25,P0005,682.0,1184.5,592.3
2024-12-26,P0005,675.0,1184.5,592.3
2024-12-27,P0005,675.0,1184.5,592.3
2024-12-28,P0005,675.0,1184.5,592.3
2024-12-29,P0005,661.0,1184.5,592.3
2024-12-30,P0005,630.0,1184.5,592.3
2024-12-31,P0005,485.0,1184.5,592.3
2025-01-01,P0005,342.0,1184.5,592.3
2025-01-02,P0005,248.0,1184.5,592.3
2025-01-03,P0005,169.0,1184.5,592.3
2025-01-04,P0005,149.0,1184.5,592.3
2025-01-05,P0005,149.0,1184.5,592.3
2025-01-06,P0005,122.0,1184.5,592.3
2025-01-07,P0005,52.0,1184.5,592.3
2025-01-08,P0005,1543.1,1184.5,592.3
2025-01-09,P0005,1407.1,1184.5,592.3
2025-01-10,P0005,1389.1,1184.5,592.3
2025-01-11,P0005,1300.1,1184.5,592.3
2025-01-12,P0005,1280.1,1184.5,592.3
2025-01-13,P0005,1245.1,1184.5,592.3
2025-01-14,P0005,1179.1,1184.5,592.3
2025-01-15,P0005,977.1,1184.5,592.3
2025-01-16,P0005,925.1,1184.5,592.3
